Root File,File Name,Total Groups
4 11 17 show sott48khz,48000Hz13__5_11_17__7-48-44_22.69,16
4 11 17 show sott48khz,48000Hz13__5_11_17__2-29-16_22.79,2
4 11 17 show sott48khz,48000Hz13__4_11_17__13-19-22_23.1,39
4 11 17 show sott48khz,48000Hz13__5_11_17__1-59-16_22.82,1
4 11 17 show sott48khz,48000Hz13__4_11_17__17-33-56_23.38,4
4 11 17 show sott48khz,48000Hz13__5_11_17__6-55-44_22.63,32
4 11 17 show sott48khz,48000Hz13__4_11_17__19-38-25_23.25,0
4 11 17 show sott48khz,48000Hz13__4_11_17__12-3-8_22.40,9
4 11 17 show sott48khz,48000Hz13__5_11_17__0-13-44_22.94,0
4 11 17 show sott48khz,48000Hz13__4_11_17__21-59-37_23.9,4
4 11 17 show sott48khz,48000Hz13__4_11_17__13-27-31_23.4,5
4 11 17 show sott48khz,48000Hz13__5_11_17__7-39-22_22.68,18
4 11 17 show sott48khz,48000Hz13__4_11_17__18-10-39_23.35,33
4 11 17 show sott48khz,48000Hz13__4_11_17__13-53-57_23.10,31
4 11 17 show sott48khz,48000Hz13__4_11_17__17-56-22_23.38,2
4 11 17 show sott48khz,48000Hz13__4_11_17__13-43-47_23.7,12
4 11 17 show sott48khz,48000Hz13__4_11_17__21-3-23_23.18,27
4 11 17 show sott48khz,48000Hz13__4_11_17__18-44-19_23.32,3
4 11 17 show sott48khz,48000Hz13__4_11_17__23-58-19_22.93,0
4 11 17 show sott48khz,48000Hz13__4_11_17__18-28-0_23.33,8
4 11 17 show sott48khz,48000Hz13__5_11_17__7-35-13_22.65,31
4 11 17 show sott48khz,48000Hz13__5_11_17__2-25-8_22.82,12
4 11 17 show sott48khz,48000Hz13__5_11_17__5-15-0_22.70,18
4 11 17 show sott48khz,48000Hz13__4_11_17__16-34-49_23.42,12
4 11 17 show sott48khz,48000Hz13__4_11_17__14-47-52_23.29,3
4 11 17 show sott48khz,48000Hz13__4_11_17__12-0-5_21.40,38
4 11 17 show sott48khz,48000Hz13__4_11_17__15-29-35_23.34,27
4 11 17 show sott48khz,48000Hz13__5_11_17__4-41-49_22.72,20
4 11 17 show sott48khz,48000Hz13__4_11_17__22-43-36_23.3,9
4 11 17 show sott48khz,48000Hz13__4_11_17__13-25-28_23.1,36
4 11 17 show sott48khz,48000Hz13__5_11_17__10-11-9_23.2,12
4 11 17 show sott48khz,48000Hz13__4_11_17__19-39-27_23.25,10
4 11 17 show sott48khz,48000Hz13__4_11_17__12-57-1_23.0,2
4 11 17 show sott48khz,48000Hz13__5_11_17__9-45-9_22.94,20
4 11 17 show sott48khz,48000Hz13__4_11_17__19-49-39_23.23,41
4 11 17 show sott48khz,48000Hz13__4_11_17__23-8-10_23.0,5
4 11 17 show sott48khz,48000Hz13__5_11_17__0-50-56_22.90,3
4 11 17 show sott48khz,48000Hz13__5_11_17__0-47-50_22.90,1
4 11 17 show sott48khz,48000Hz13__4_11_17__21-56-32_23.7,5
4 11 17 show sott48khz,48000Hz13__5_11_17__6-53-39_22.62,30
4 11 17 show sott48khz,48000Hz13__4_11_17__12-1-6_21.98,34
4 11 17 show sott48khz,48000Hz13__4_11_17__18-21-52_23.35,44
4 11 17 show sott48khz,48000Hz13__5_11_17__9-19-8_22.86,37
4 11 17 show sott48khz,48000Hz13__4_11_17__14-33-37_23.24,18
4 11 17 show sott48khz,48000Hz13__5_11_17__1-3-23_22.90,5
4 11 17 show sott48khz,48000Hz13__4_11_17__20-9-3_23.21,27
4 11 17 show sott48khz,48000Hz13__4_11_17__12-7-12_22.71,15
4 11 17 show sott48khz,48000Hz13__5_11_17__4-15-54_22.72,33
4 11 17 show sott48khz,48000Hz13__4_11_17__13-17-20_22.99,16
4 11 17 show sott48khz,48000Hz13__5_11_17__8-12-36_22.72,25
4 11 17 show sott48khz,48000Hz13__5_11_17__4-58-24_22.73,26
4 11 17 show sott48khz,48000Hz13__5_11_17__6-2-45_22.64,5
4 11 17 show sott48khz,48000Hz13__5_11_17__8-50-4_22.83,26
4 11 17 show sott48khz,48000Hz13__5_11_17__0-20-58_22.94,10
4 11 17 show sott48khz,48000Hz13__4_11_17__21-2-21_23.16,36
4 11 17 show sott48khz,48000Hz13__4_11_17__13-3-7_23.2,30
4 11 17 show sott48khz,48000Hz13__4_11_17__17-49-14_23.37,14
4 11 17 show sott48khz,48000Hz13__5_11_17__1-6-30_22.90,1
4 11 17 show sott48khz,48000Hz13__4_11_17__18-37-11_23.32,0
4 11 17 show sott48khz,48000Hz13__5_11_17__2-50-1_22.79,2
4 11 17 show sott48khz,48000Hz13__5_11_17__8-0-9_22.71,24
4 11 17 show sott48khz,48000Hz13__5_11_17__7-36-15_22.68,10
4 11 17 show sott48khz,48000Hz13__5_11_17__3-15-51_22.77,1
4 11 17 show sott48khz,48000Hz13__4_11_17__14-54-59_23.34,3
4 11 17 show sott48khz,48000Hz13__4_11_17__19-2-41_23.27,5
4 11 17 show sott48khz,48000Hz13__4_11_17__19-55-47_23.22,39
4 11 17 show sott48khz,48000Hz13__4_11_17__16-4-12_23.41,8
4 11 17 show sott48khz,48000Hz13__4_11_17__21-16-40_23.14,17
4 11 17 show sott48khz,48000Hz13__5_11_17__1-15-47_22.90,48
4 11 17 show sott48khz,48000Hz13__5_11_17__3-59-21_22.76,29
4 11 17 show sott48khz,48000Hz13__5_11_17__4-31-26_22.71,2
4 11 17 show sott48khz,48000Hz13__4_11_17__17-25-47_23.43,6
4 11 17 show sott48khz,48000Hz13__5_11_17__3-55-12_22.74,19
4 11 17 show sott48khz,48000Hz13__5_11_17__2-45-50_22.79,0
4 11 17 show sott48khz,48000Hz13__5_11_17__6-11-1_22.64,2
4 11 17 show sott48khz,48000Hz13__5_11_17__5-28-30_22.67,34
4 11 17 show sott48khz,48000Hz13__5_11_17__2-30-18_22.78,1
4 11 17 show sott48khz,48000Hz13__4_11_17__13-5-9_23.1,7
4 11 17 show sott48khz,48000Hz13__5_11_17__7-37-17_22.67,17
4 11 17 show sott48khz,48000Hz13__5_11_17__8-27-10_22.75,2
4 11 17 show sott48khz,48000Hz13__4_11_17__22-25-10_23.7,17
4 11 17 show sott48khz,48000Hz13__4_11_17__18-52-29_23.30,49
4 11 17 show sott48khz,48000Hz13__5_11_17__1-23-2_22.88,43
4 11 17 show sott48khz,48000Hz13__4_11_17__22-34-23_23.4,41
4 11 17 show sott48khz,48000Hz13__4_11_17__16-58-16_23.44,23
4 11 17 show sott48khz,48000Hz13__5_11_17__4-43-54_22.71,18
4 11 17 show sott48khz,48000Hz13__4_11_17__16-35-50_23.42,1
4 11 17 show sott48khz,48000Hz13__4_11_17__19-31-17_23.25,3
4 11 17 show sott48khz,48000Hz13__5_11_17__1-17-51_22.90,47
4 11 17 show sott48khz,48000Hz13__4_11_17__12-8-13_22.73,21
4 11 17 show sott48khz,48000Hz13__4_11_17__20-4-58_23.22,49
4 11 17 show sott48khz,48000Hz13__5_11_17__4-35-35_22.71,2
4 11 17 show sott48khz,48000Hz13__5_11_17__5-53-25_22.64,9
4 11 17 show sott48khz,48000Hz13__5_11_17__0-58-10_22.88,0
4 11 17 show sott48khz,48000Hz13__5_11_17__8-28-13_22.76,0
4 11 17 show sott48khz,48000Hz13__4_11_17__14-24-28_23.23,20
4 11 17 show sott48khz,48000Hz13__4_11_17__14-52-57_23.30,33
4 11 17 show sott48khz,48000Hz13__4_11_17__23-53-12_22.97,5
4 11 17 show sott48khz,48000Hz13__4_11_17__21-4-24_23.18,22
4 11 17 show sott48khz,48000Hz13__4_11_17__19-32-18_23.25,1
4 11 17 show sott48khz,48000Hz13__4_11_17__19-54-45_23.23,48
4 11 17 show sott48khz,48000Hz13__4_11_17__22-15-58_23.7,14
4 11 17 show sott48khz,48000Hz13__5_11_17__0-45-46_22.90,7
4 11 17 show sott48khz,48000Hz13__5_11_17__4-3-29_22.75,19
4 11 17 show sott48khz,48000Hz13__5_11_17__4-11-45_22.73,38
4 11 17 show sott48khz,48000Hz13__5_11_17__3-3-27_22.77,4
4 11 17 show sott48khz,48000Hz13__4_11_17__17-26-48_23.43,23
4 11 17 show sott48khz,48000Hz13__5_11_17__9-2-32_22.86,22
4 11 17 show sott48khz,48000Hz13__5_11_17__5-26-23_22.68,16
4 11 17 show sott48khz,48000Hz13__4_11_17__21-26-53_23.12,23
4 11 17 show sott48khz,48000Hz13__4_11_17__12-53-58_23.0,24
4 11 17 show sott48khz,48000Hz13__5_11_17__10-0-47_23.0,24
4 11 17 show sott48khz,48000Hz13__5_11_17__5-18-6_22.69,24
4 11 17 show sott48khz,48000Hz13__5_11_17__3-20-0_22.75,7
4 11 17 show sott48khz,48000Hz13__4_11_17__16-54-11_23.44,21
4 11 17 show sott48khz,48000Hz13__4_11_17__18-11-41_23.34,11
4 11 17 show sott48khz,48000Hz13__4_11_17__19-35-22_23.24,17
4 11 17 show sott48khz,48000Hz13__5_11_17__6-34-57_22.62,36
4 11 17 show sott48khz,48000Hz13__5_11_17__4-28-19_22.71,22
4 11 17 show sott48khz,48000Hz13__4_11_17__23-49-6_22.95,2
4 11 17 show sott48khz,48000Hz13__5_11_17__0-16-50_22.91,1
4 11 17 show sott48khz,48000Hz13__4_11_17__18-48-24_23.30,0
4 11 17 show sott48khz,48000Hz13__5_11_17__2-27-12_22.82,2
4 11 17 show sott48khz,48000Hz13__5_11_17__0-59-12_22.90,0
4 11 17 show sott48khz,48000Hz13__5_11_17__10-12-11_23.3,20
4 11 17 show sott48khz,48000Hz13__4_11_17__22-6-46_23.7,2
4 11 17 show sott48khz,48000Hz13__5_11_17__1-40-39_22.88,4
4 11 17 show sott48khz,48000Hz13__4_11_17__17-55-21_23.39,7
4 11 17 show sott48khz,48000Hz13__4_11_17__16-2-10_23.42,19
4 11 17 show sott48khz,48000Hz13__4_11_17__14-18-22_23.21,8
4 11 17 show sott48khz,48000Hz13__4_11_17__12-16-23_22.90,9
4 11 17 show sott48khz,48000Hz13__4_11_17__22-19-2_23.6,6
4 11 17 show sott48khz,48000Hz13__4_11_17__19-1-40_23.28,0
4 11 17 show sott48khz,48000Hz13__5_11_17__3-49-0_22.76,20
4 11 17 show sott48khz,48000Hz13__4_11_17__17-41-4_23.41,17
4 11 17 show sott48khz,48000Hz13__4_11_17__19-16-59_23.29,19
4 11 17 show sott48khz,48000Hz13__5_11_17__8-44-52_22.80,33
4 11 17 show sott48khz,48000Hz13__4_11_17__13-35-39_23.3,41
4 11 17 show sott48khz,48000Hz13__4_11_17__15-49-57_23.38,9
4 11 17 show sott48khz,48000Hz13__5_11_17__1-11-39_22.90,24
4 11 17 show sott48khz,48000Hz13__4_11_17__17-9-29_23.46,18
4 11 17 show sott48khz,48000Hz13__4_11_17__18-53-30_23.29,50
4 11 17 show sott48khz,48000Hz13__5_11_17__0-51-58_22.91,0
4 11 17 show sott48khz,48000Hz13__4_11_17__21-34-2_23.13,1
4 11 17 show sott48khz,48000Hz13__5_11_17__2-15-49_22.82,1
4 11 17 show sott48khz,48000Hz13__4_11_17__12-9-14_22.79,7
4 11 17 show sott48khz,48000Hz13__5_11_17__8-49-1_22.80,36
4 11 17 show sott48khz,48000Hz13__4_11_17__21-58-35_23.8,3
4 11 17 show sott48khz,48000Hz13__4_11_17__23-13-16_23.1,7
4 11 17 show sott48khz,48000Hz13__5_11_17__4-40-47_22.73,19
4 11 17 show sott48khz,48000Hz13__4_11_17__17-59-26_23.39,5
4 11 17 show sott48khz,48000Hz13__4_11_17__18-12-42_23.33,1
4 11 17 show sott48khz,48000Hz13__4_11_17__22-14-56_23.6,13
4 11 17 show sott48khz,48000Hz13__4_11_17__16-50-6_23.45,25
4 11 17 show sott48khz,48000Hz13__5_11_17__10-15-19_23.5,16
4 11 17 show sott48khz,48000Hz13__5_11_17__10-17-24_23.5,15
4 11 17 show sott48khz,48000Hz13__5_11_17__6-17-14_22.63,4
4 11 17 show sott48khz,48000Hz13__4_11_17__18-24-56_23.33,27
4 11 17 show sott48khz,48000Hz13__4_11_17__16-7-16_23.39,12
4 11 17 show sott48khz,48000Hz13__4_11_17__18-51-28_23.31,11
4 11 17 show sott48khz,48000Hz13__4_11_17__12-33-39_22.98,25
4 11 17 show sott48khz,48000Hz13__5_11_17__1-2-21_22.88,4
4 11 17 show sott48khz,48000Hz13__4_11_17__17-2-20_23.45,30
4 11 17 show sott48khz,48000Hz13__4_11_17__13-6-10_23.2,34
4 11 17 show sott48khz,48000Hz13__5_11_17__8-1-11_22.70,26
4 11 17 show sott48khz,48000Hz13__4_11_17__17-53-19_23.39,0
4 11 17 show sott48khz,48000Hz13__5_11_17__2-31-20_22.80,2
4 11 17 show sott48khz,48000Hz13__4_11_17__20-29-30_23.19,9
4 11 17 show sott48khz,48000Hz13__5_11_17__8-36-32_22.77,15
4 11 17 show sott48khz,48000Hz13__4_11_17__15-4-9_23.31,7
4 11 17 show sott48khz,48000Hz13__4_11_17__19-4-44_23.30,2
4 11 17 show sott48khz,48000Hz13__4_11_17__20-34-36_23.18,38
4 11 17 show sott48khz,48000Hz13__4_11_17__22-57-56_23.2,5
4 11 17 show sott48khz,48000Hz13__5_11_17__10-35-6_23.10,29
4 11 17 show sott48khz,48000Hz13__4_11_17__16-19-31_23.42,13
4 11 17 show sott48khz,48000Hz13__5_11_17__10-44-28_23.9,16
4 11 17 show sott48khz,48000Hz13__4_11_17__13-15-18_23.1,7
4 11 17 show sott48khz,48000Hz13__5_11_17__10-24-42_23.7,7
4 11 17 show sott48khz,48000Hz13__4_11_17__23-4-4_23.2,11
4 11 17 show sott48khz,48000Hz13__4_11_17__16-36-51_23.43,8
4 11 17 show sott48khz,48000Hz13__4_11_17__13-23-26_23.2,33
4 11 17 show sott48khz,48000Hz13__4_11_17__17-51-16_23.39,10
4 11 17 show sott48khz,48000Hz13__4_11_17__14-30-34_23.23,27
4 11 17 show sott48khz,48000Hz13__4_11_17__13-50-54_23.8,39
4 11 17 show sott48khz,48000Hz13__5_11_17__6-19-21_22.63,11
4 11 17 show sott48khz,48000Hz13__4_11_17__20-36-39_23.18,49
4 11 17 show sott48khz,48000Hz13__5_11_17__5-13-57_22.69,27
4 11 17 show sott48khz,48000Hz13__5_11_17__2-3-26_22.84,34
4 11 17 show sott48khz,48000Hz13__4_11_17__18-56-34_23.31,26
4 11 17 show sott48khz,48000Hz13__4_11_17__12-54-59_22.99,31
4 11 17 show sott48khz,48000Hz13__4_11_17__17-1-19_23.46,11
4 11 17 show sott48khz,48000Hz13__4_11_17__22-49-44_23.4,11
4 11 17 show sott48khz,48000Hz13__4_11_17__18-45-21_23.31,0
4 11 17 show sott48khz,48000Hz13__4_11_17__19-21-4_23.28,36
4 11 17 show sott48khz,48000Hz13__5_11_17__0-49-54_22.90,4
4 11 17 show sott48khz,48000Hz13__4_11_17__14-38-43_23.25,15
4 11 17 show sott48khz,48000Hz13__5_11_17__10-3-54_23.0,20
4 11 17 show sott48khz,48000Hz13__4_11_17__23-46-2_22.98,10
4 11 17 show sott48khz,48000Hz13__4_11_17__21-53-28_23.8,43
4 11 17 show sott48khz,48000Hz13__4_11_17__13-1-5_23.2,39
4 11 17 show sott48khz,48000Hz13__4_11_17__22-42-34_23.4,13
4 11 17 show sott48khz,48000Hz13__4_11_17__15-31-37_23.34,14
4 11 17 show sott48khz,48000Hz13__5_11_17__6-26-38_22.63,5
4 11 17 show sott48khz,48000Hz13__5_11_17__7-6-6_22.65,0
4 11 17 show sott48khz,48000Hz13__4_11_17__15-6-11_23.32,3
4 11 17 show sott48khz,48000Hz13__4_11_17__13-44-48_23.5,4
4 11 17 show sott48khz,48000Hz13__4_11_17__21-24-50_23.14,28
4 11 17 show sott48khz,48000Hz13__4_11_17__22-20-3_23.5,29
4 11 17 show sott48khz,48000Hz13__4_11_17__21-44-16_23.9,5
4 11 17 show sott48khz,48000Hz13__5_11_17__5-22-14_22.70,30
4 11 17 show sott48khz,48000Hz13__4_11_17__13-7-11_23.4,40
4 11 17 show sott48khz,48000Hz13__4_11_17__14-26-30_23.23,32
4 11 17 show sott48khz,48000Hz13__4_11_17__22-0-38_23.8,6
4 11 17 show sott48khz,48000Hz13__5_11_17__6-22-29_22.63,11
4 11 17 show sott48khz,48000Hz13__4_11_17__17-47-12_23.39,10
4 11 17 show sott48khz,48000Hz13__5_11_17__1-57-12_22.85,0
4 11 17 show sott48khz,48000Hz13__4_11_17__12-41-46_23.0,30
4 11 17 show sott48khz,48000Hz13__4_11_17__21-35-4_23.13,2
4 11 17 show sott48khz,48000Hz13__5_11_17__3-23-6_22.77,42
4 11 17 show sott48khz,48000Hz13__5_11_17__9-25-23_22.88,21
4 11 17 show sott48khz,48000Hz13__5_11_17__2-2-24_22.83,0
4 11 17 show sott48khz,48000Hz13__4_11_17__20-32-33_23.19,9
4 11 17 show sott48khz,48000Hz13__5_11_17__8-6-22_22.72,9
4 11 17 show sott48khz,48000Hz13__5_11_17__7-11-17_22.67,17
4 11 17 show sott48khz,48000Hz13__4_11_17__13-26-29_23.2,15
4 11 17 show sott48khz,48000Hz13__5_11_17__8-17-48_22.74,3
4 11 17 show sott48khz,48000Hz13__4_11_17__12-15-22_22.89,13
4 11 17 show sott48khz,48000Hz13__5_11_17__5-44-5_22.65,44
4 11 17 show sott48khz,48000Hz13__4_11_17__17-39-2_23.39,0
4 11 17 show sott48khz,48000Hz13__5_11_17__3-40-42_22.77,6
4 11 17 show sott48khz,48000Hz13__5_11_17__5-46-9_22.69,26
4 11 17 show sott48khz,48000Hz13__4_11_17__19-14-56_23.28,44
4 11 17 show sott48khz,48000Hz13__5_11_17__2-46-53_22.78,3
4 11 17 show sott48khz,48000Hz13__4_11_17__21-1-20_23.18,32
4 11 17 show sott48khz,48000Hz13__5_11_17__10-41-21_23.10,29
4 11 17 show sott48khz,48000Hz13__4_11_17__23-26-35_22.98,15
4 11 17 show sott48khz,48000Hz13__5_11_17__6-47-25_22.63,26
4 11 17 show sott48khz,48000Hz13__5_11_17__9-11-52_22.85,12
4 11 17 show sott48khz,48000Hz13__5_11_17__9-13-56_22.86,36
4 11 17 show sott48khz,48000Hz13__4_11_17__21-6-27_23.17,41
4 11 17 show sott48khz,48000Hz13__5_11_17__3-58-19_22.72,26
4 11 17 show sott48khz,48000Hz13__4_11_17__21-29-57_23.14,10
4 11 17 show sott48khz,48000Hz13__5_11_17__2-10-39_22.82,13
4 11 17 show sott48khz,48000Hz13__4_11_17__15-51-59_23.37,12
4 11 17 show sott48khz,48000Hz13__5_11_17__7-40-24_22.69,23
4 11 17 show sott48khz,48000Hz13__4_11_17__16-37-53_23.43,15
4 11 17 show sott48khz,48000Hz13__5_11_17__10-32-0_23.7,17
4 11 17 show sott48khz,48000Hz13__5_11_17__6-40-8_22.61,5
4 11 17 show sott48khz,48000Hz13__4_11_17__14-14-18_23.20,10
4 11 17 show sott48khz,48000Hz13__5_11_17__0-26-8_22.93,5
4 11 17 show sott48khz,48000Hz13__5_11_17__3-27-14_22.75,22
4 11 17 show sott48khz,48000Hz13__5_11_17__10-50-43_23.4,34
4 11 17 show sott48khz,48000Hz13__5_11_17__6-44-17_22.64,50
4 11 17 show sott48khz,48000Hz13__4_11_17__21-15-39_23.14,32
4 11 17 show sott48khz,48000Hz13__4_11_17__18-15-45_23.34,4
4 11 17 show sott48khz,48000Hz13__5_11_17__6-42-12_22.64,22
4 11 17 show sott48khz,48000Hz13__4_11_17__15-33-40_23.35,31
4 11 17 show sott48khz,48000Hz13__4_11_17__12-59-3_23.1,21
4 11 17 show sott48khz,48000Hz13__5_11_17__4-39-44_22.71,18
4 11 17 show sott48khz,48000Hz13__4_11_17__12-30-36_22.99,16
4 11 17 show sott48khz,48000Hz13__4_11_17__12-22-28_22.94,30
4 11 17 show sott48khz,48000Hz13__4_11_17__19-36-23_23.24,36
4 11 17 show sott48khz,48000Hz13__4_11_17__22-7-47_23.6,4
4 11 17 show sott48khz,48000Hz13__5_11_17__4-44-56_22.73,8
4 11 17 show sott48khz,48000Hz13__5_11_17__7-23-45_22.65,18
4 11 17 show sott48khz,48000Hz13__4_11_17__14-21-25_23.21,23
4 11 17 show sott48khz,48000Hz13__4_11_17__17-20-41_23.45,16
4 11 17 show sott48khz,48000Hz13__5_11_17__2-17-54_22.80,0
4 11 17 show sott48khz,48000Hz13__5_11_17__5-42-1_22.67,33
4 11 17 show sott48khz,48000Hz13__4_11_17__12-10-15_22.80,14
4 11 17 show sott48khz,48000Hz13__5_11_17__1-56-10_22.84,1
4 11 17 show sott48khz,48000Hz13__4_11_17__18-17-48_23.35,11
4 11 17 show sott48khz,48000Hz13__5_11_17__1-5-28_22.90,1
4 11 17 show sott48khz,48000Hz13__4_11_17__16-28-43_23.42,7
4 11 17 show sott48khz,48000Hz13__5_11_17__6-32-52_22.64,45
4 11 17 show sott48khz,48000Hz13__5_11_17__8-59-25_22.85,3
4 11 17 show sott48khz,48000Hz13__4_11_17__21-25-52_23.15,19
4 11 17 show sott48khz,48000Hz13__4_11_17__14-51-56_23.30,41
4 11 17 show sott48khz,48000Hz13__4_11_17__22-26-11_23.4,4
4 11 17 show sott48khz,48000Hz13__5_11_17__3-53-8_22.74,38
4 11 17 show sott48khz,48000Hz13__5_11_17__9-12-54_22.89,33
4 11 17 show sott48khz,48000Hz13__4_11_17__13-57-0_23.13,15
4 11 17 show sott48khz,48000Hz13__4_11_17__19-22-5_23.27,49
4 11 17 show sott48khz,48000Hz13__4_11_17__12-21-27_22.93,33
4 11 17 show sott48khz,48000Hz13__5_11_17__4-56-20_22.72,24
4 11 17 show sott48khz,48000Hz13__5_11_17__4-2-27_22.75,25
4 11 17 show sott48khz,48000Hz13__4_11_17__21-19-44_23.12,37
4 11 17 show sott48khz,48000Hz13__4_11_17__14-9-13_23.18,9
4 11 17 show sott48khz,48000Hz13__4_11_17__22-1-39_23.8,13
4 11 17 show sott48khz,48000Hz13__5_11_17__6-20-24_22.62,11
4 11 17 show sott48khz,48000Hz13__4_11_17__15-23-29_23.36,15
4 11 17 show sott48khz,48000Hz13__5_11_17__1-14-45_22.89,47
4 11 17 show sott48khz,48000Hz13__5_11_17__1-35-26_22.85,35
4 11 17 show sott48khz,48000Hz13__5_11_17__8-3-15_22.72,15
4 11 17 show sott48khz,48000Hz13__5_11_17__6-39-6_22.63,18
4 11 17 show sott48khz,48000Hz13__4_11_17__18-5-33_23.37,0
4 11 17 show sott48khz,48000Hz13__5_11_17__9-16-2_22.85,31
4 11 17 show sott48khz,48000Hz13__4_11_17__23-29-39_23.0,0
4 11 17 show sott48khz,48000Hz13__5_11_17__0-56-6_22.90,0
4 11 17 show sott48khz,48000Hz13__5_11_17__1-45-50_22.86,1
4 11 17 show sott48khz,48000Hz13__5_11_17__7-30-2_22.67,36
4 11 17 show sott48khz,48000Hz13__4_11_17__18-0-27_23.41,1
4 11 17 show sott48khz,48000Hz13__5_11_17__1-47-54_22.85,6
4 11 17 show sott48khz,48000Hz13__5_11_17__7-43-32_22.67,35
4 11 17 show sott48khz,48000Hz13__4_11_17__15-20-26_23.38,16
4 11 17 show sott48khz,48000Hz13__4_11_17__16-24-37_23.41,11
4 11 17 show sott48khz,48000Hz13__5_11_17__1-31-18_22.87,10
4 11 17 show sott48khz,48000Hz13__5_11_17__9-35-47_22.89,17
4 11 17 show sott48khz,48000Hz13__5_11_17__5-34-44_22.68,23
4 11 17 show sott48khz,48000Hz13__5_11_17__10-30-57_23.6,14
4 11 17 show sott48khz,48000Hz13__4_11_17__14-1-5_23.15,11
4 11 17 show sott48khz,48000Hz13__4_11_17__17-4-23_23.45,33
4 11 17 show sott48khz,48000Hz13__4_11_17__16-57-14_23.43,4
4 11 17 show sott48khz,48000Hz13__4_11_17__16-15-25_23.39,10
4 11 17 show sott48khz,48000Hz13__4_11_17__13-0-4_23.1,29
4 11 17 show sott48khz,48000Hz13__5_11_17__2-23-4_22.80,14
4 11 17 show sott48khz,48000Hz13__5_11_17__4-29-22_22.71,45
4 11 17 show sott48khz,48000Hz13__5_11_17__8-45-54_22.80,3
4 11 17 show sott48khz,48000Hz13__5_11_17__9-18-6_22.88,25
4 11 17 show sott48khz,48000Hz13__5_11_17__0-23-2_22.92,26
4 11 17 show sott48khz,48000Hz13__4_11_17__20-21-20_23.20,8
4 11 17 show sott48khz,48000Hz13__4_11_17__20-33-35_23.18,42
4 11 17 show sott48khz,48000Hz13__5_11_17__10-27-49_23.7,6
4 11 17 show sott48khz,48000Hz13__5_11_17__5-51-20_22.63,20
4 11 17 show sott48khz,48000Hz13__5_11_17__10-39-16_23.9,40
4 11 17 show sott48khz,48000Hz13__4_11_17__13-47-51_23.7,22
4 11 17 show sott48khz,48000Hz13__4_11_17__16-41-57_23.44,17
4 11 17 show sott48khz,48000Hz13__5_11_17__9-41-0_22.90,36
4 11 17 show sott48khz,48000Hz13__4_11_17__14-41-46_23.28,15
4 11 17 show sott48khz,48000Hz13__4_11_17__17-19-40_23.45,10
4 11 17 show sott48khz,48000Hz13__5_11_17__7-0-56_22.62,21
4 11 17 show sott48khz,48000Hz13__5_11_17__5-48-13_22.64,17
4 11 17 show sott48khz,48000Hz13__4_11_17__23-42-57_22.95,26
4 11 17 show sott48khz,48000Hz13__4_11_17__21-49-23_23.9,27
4 11 17 show sott48khz,48000Hz13__5_11_17__6-38-4_22.62,45
4 11 17 show sott48khz,48000Hz13__5_11_17__4-27-17_22.71,14
4 11 17 show sott48khz,48000Hz13__5_11_17__4-25-13_22.72,27
4 11 17 show sott48khz,48000Hz13__5_11_17__8-14-41_22.75,1
4 11 17 show sott48khz,48000Hz13__4_11_17__16-42-58_23.44,20
4 11 17 show sott48khz,48000Hz13__5_11_17__3-47-58_22.76,31
4 11 17 show sott48khz,48000Hz13__4_11_17__17-29-51_23.42,5
4 11 17 show sott48khz,48000Hz13__5_11_17__3-12-45_22.78,3
4 11 17 show sott48khz,48000Hz13__5_11_17__10-7-0_23.1,20
4 11 17 show sott48khz,48000Hz13__4_11_17__20-5-59_23.21,42
4 11 17 show sott48khz,48000Hz13__5_11_17__1-53-4_22.84,3
4 11 17 show sott48khz,48000Hz13__5_11_17__2-43-46_22.79,0
4 11 17 show sott48khz,48000Hz13__5_11_17__10-9-5_23.4,26
4 11 17 show sott48khz,48000Hz13__5_11_17__0-48-52_22.90,3
4 11 17 show sott48khz,48000Hz13__4_11_17__20-45-56_23.19,23
4 11 17 show sott48khz,48000Hz13__5_11_17__4-33-31_22.72,16
4 11 17 show sott48khz,48000Hz13__4_11_17__21-21-47_23.14,25
4 11 17 show sott48khz,48000Hz13__5_11_17__7-22-43_22.64,29
4 11 17 show sott48khz,48000Hz13__4_11_17__22-46-40_23.3,44
4 11 17 show sott48khz,48000Hz13__5_11_17__5-4-37_22.69,32
4 11 17 show sott48khz,48000Hz13__5_11_17__11-12-41_23.14,21
4 11 17 show sott48khz,48000Hz13__5_11_17__2-7-33_22.83,2
4 11 17 show sott48khz,48000Hz13__4_11_17__23-12-15_22.99,10
4 11 17 show sott48khz,48000Hz13__5_11_17__5-1-31_22.70,10
4 11 17 show sott48khz,48000Hz13__5_11_17__0-27-10_22.92,16
4 11 17 show sott48khz,48000Hz13__5_11_17__0-30-16_22.92,45
4 11 17 show sott48khz,48000Hz13__5_11_17__2-24-6_22.83,0
4 11 17 show sott48khz,48000Hz13__4_11_17__15-40-47_23.37,36
4 11 17 show sott48khz,48000Hz13__5_11_17__10-19-29_23.6,24
4 11 17 show sott48khz,48000Hz13__4_11_17__23-52-11_22.95,4
4 11 17 show sott48khz,48000Hz13__4_11_17__23-7-8_23.0,12
4 11 17 show sott48khz,48000Hz13__4_11_17__21-8-30_23.16,0
4 11 17 show sott48khz,48000Hz13__4_11_17__19-45-34_23.24,34
4 11 17 show sott48khz,48000Hz13__4_11_17__12-52-57_23.0,33
